Month,Retailer,StoreType,State,Region,Category,TY AUR,Units
2020 Nov,MACYS,B&M,DC,MIDATLANTIC,DAYPACK,58.83 ,4 
2020 Nov,MACYS,B&M,DC,MIDATLANTIC,PANT/CAPRI,43.43 ,14 
2020 Nov,MACYS,B&M,DE,MIDATLANTIC,DAYPACK,,0 
2020 Nov,MACYS,B&M,DE,MIDATLANTIC,PANT/CAPRI,45.04 ,64 
2020 Nov,MACYS,B&M,FL,SOUTHEAST,DAYPACK,,0 
2020 Nov,MACYS,B&M,FL,SOUTHEAST,PANT/CAPRI,214.10 ,(2)
2020 Nov,MACYS,B&M,GA,SOUTHEAST,DAYPACK,14.83 ,6 
2020 Nov,MACYS,B&M,GA,SOUTHEAST,PANT/CAPRI,43.16 ,164 
2020 Nov,MACYS,B&M,HI,WEST,DAYPACK,,0 
2020 Nov,MACYS,B&M,HI,WEST,PANT/CAPRI,,0 
2020 Nov,MACYS,B&M,ID,NORTHWEST,PANT/CAPRI,44.15 ,32 
2020 Nov,MACYS,B&M,IL,NORTH CENTRAL,DAYPACK,28.48 ,10 
2020 Nov,MACYS,B&M,IL,NORTH CENTRAL,PANT/CAPRI,42.48 ,422 
2020 Nov,MACYS,B&M,IL,NORTH CENTRAL,SLEEPING BAG,,0 
2020 Nov,MACYS,B&M,IL,NORTH CENTRAL,TENT,,0 
2020 Nov,MACYS,B&M,IN,NORTH CENTRAL,DAYPACK,85.82 ,2 
2020 Nov,MACYS,B&M,IN,NORTH CENTRAL,PANT/CAPRI,42.37 ,120 
2020 Nov,MACYS,B&M,KS,NORTH CENTRAL,DAYPACK,,0 
2020 Nov,MACYS,B&M,KS,NORTH CENTRAL,PANT/CAPRI,45.08 ,30 
2020 Nov,MACYS,B&M,KY,SOUTHEAST,DAYPACK,,0 
2020 Nov,MACYS,B&M,KY,SOUTHEAST,PANT/CAPRI,41.95 ,46 
2020 Nov,MACYS,B&M,MA,NORTHEAST,DAYPACK,49.68 ,32 
2020 Nov,MACYS,B&M,MA,NORTHEAST,PANT/CAPRI,40.15 ,498 
2020 Nov,MACYS,B&M,MD,MIDATLANTIC,DAYPACK,,0 
2020 Nov,MACYS,B&M,MD,MIDATLANTIC,PANT/CAPRI,42.75 ,316 
2020 Nov,MACYS,B&M,ME,NORTHEAST,PANT/CAPRI,40.42 ,14 
2020 Nov,MACYS,B&M,MI,NORTH CENTRAL,DAYPACK,(35.42),4 
2020 Nov,MACYS,B&M,MI,NORTH CENTRAL,PANT/CAPRI,43.09 ,368 
2020 Nov,MACYS,B&M,MN,NORTH CENTRAL,DAYPACK,,0 
2020 Nov,MACYS,B&M,MN,NORTH CENTRAL,PANT/CAPRI,41.99 ,148 
2020 Nov,MACYS,B&M,MO,NORTH CENTRAL,DAYPACK,129.00 ,(2)
2020 Nov,MACYS,B&M,MO,NORTH CENTRAL,PANT/CAPRI,39.99 ,46 
2020 Nov,MACYS,B&M,MT,NORTHWEST,PANT/CAPRI,,0 
2020 Nov,MACYS,B&M,NC,SOUTHEAST,DAYPACK,,0 
2020 Nov,MACYS,B&M,NC,SOUTHEAST,PANT/CAPRI,,0 
2020 Nov,MACYS,B&M,ND,NORTH CENTRAL,DAYPACK,,0 
2020 Nov,MACYS,B&M,ND,NORTH CENTRAL,PANT/CAPRI,35.00 ,2 
2020 Nov,MACYS,B&M,NH,NORTHEAST,DAYPACK,,0 
2020 Nov,MACYS,B&M,NH,NORTHEAST,PANT/CAPRI,42.34 ,114 
2020 Nov,MACYS,B&M,NJ,MIDATLANTIC,DAYPACK,32.62 ,14 
2020 Nov,MACYS,B&M,NJ,MIDATLANTIC,PANT/CAPRI,42.35 ,572 
2020 Nov,MACYS,B&M,NV,WEST,DAYPACK,,0 
2020 Nov,MACYS,B&M,NV,WEST,PANT/CAPRI,43.21 ,42 
2020 Nov,MACYS,B&M,NY,NORTHEAST,DAYPACK,49.18 ,46 
2020 Nov,MACYS,B&M,NY,NORTHEAST,PANT/CAPRI,42.53 ,956 
2020 Nov,MACYS,B&M,NY,NORTHEAST,SLEEPING BAG,,0 
2020 Nov,MACYS,B&M,NY,NORTHEAST,TENT,,0 
2020 Nov,MACYS,B&M,OH,NORTH CENTRAL,DAYPACK,22.45 ,16 
2020 Nov,MACYS,B&M,OH,NORTH CENTRAL,PANT/CAPRI,39.12 ,210 
2020 Nov,MACYS,B&M,OK,SOUTH CENTRAL,DAYPACK,69.00 ,2 
2020 Nov,MACYS,B&M,OR,NORTHWEST,DAYPACK,,0 
2020 Nov,MACYS,B&M,OR,NORTHWEST,PANT/CAPRI,39.52 ,98 
2020 Nov,MACYS,B&M,PA,MIDATLANTIC,DAYPACK,19.75 ,10 
2020 Nov,MACYS,B&M,PA,MIDATLANTIC,PANT/CAPRI,44.07 ,382 
2020 Nov,MACYS,B&M,RI,NORTHEAST,DAYPACK,,0 
2020 Nov,MACYS,B&M,RI,NORTHEAST,PANT/CAPRI,39.41 ,48 
2020 Nov,MACYS,B&M,SC,SOUTHEAST,PANT/CAPRI,,0 
2020 Nov,MACYS,B&M,TN,SOUTHEAST,DAYPACK,,0 
2020 Nov,MACYS,B&M,TN,SOUTHEAST,PANT/CAPRI,43.58 ,42 
2020 Nov,MACYS,B&M,TX,SOUTH CENTRAL,DAYPACK,28.50 ,(6)
2020 Nov,MACYS,B&M,TX,SOUTH CENTRAL,PANT/CAPRI,43.54 ,110 
2020 Nov,MACYS,B&M,UT,WEST,PANT/CAPRI,42.53 ,30 
2020 Nov,MACYS,B&M,VA,MIDATLANTIC,DAYPACK,17.43 ,4 
2020 Nov,MACYS,B&M,VA,MIDATLANTIC,PANT/CAPRI,43.30 ,268 
2020 Nov,MACYS,B&M,WA,NORTHWEST,DAYPACK,40.35 ,6 
2020 Nov,MACYS,B&M,WA,NORTHWEST,PANT/CAPRI,43.76 ,216 
2020 Nov,MACYS,B&M,WI,NORTH CENTRAL,DAYPACK,,0 
2020 Nov,MACYS,B&M,WI,NORTH CENTRAL,PANT/CAPRI,39.44 ,52 
2020 Nov,MACYS,B&M,WV,MIDATLANTIC,DAYPACK,,0 
2020 Nov,MACYS,B&M,WV,MIDATLANTIC,PANT/CAPRI,42.64 ,32 
2020 Nov,MACYS,ECOMMERCE,OTHER,OTHER,DAYPACK,61.91 ,886 
2020 Nov,MACYS,ECOMMERCE,OTHER,OTHER,PANT/CAPRI,42.83 ,"2,556 "
2020 Nov,MARINECORPSEXCHANGE,B&M,AZ,WEST,DAYPACK,92.31 ,2 
2020 Nov,MARINECORPSEXCHANGE,B&M,CA,OTHER,DAYPACK,41.61 ,50 
2020 Nov,MARINECORPSEXCHANGE,B&M,CA,OTHER,PANT/CAPRI,41.78 ,30 
2020 Nov,MARINECORPSEXCHANGE,B&M,CA,WEST,DAYPACK,50.26 ,42 
2020 Nov,MARINECORPSEXCHANGE,B&M,CA,WEST,PANT/CAPRI,43.10 ,208 
2020 Nov,MARINECORPSEXCHANGE,B&M,NC,OTHER,PANT/CAPRI,,0 
2020 Nov,MARINECORPSEXCHANGE,B&M,NC,SOUTHEAST,DAYPACK,50.00 ,4 
2020 Nov,MARINECORPSEXCHANGE,B&M,NC,SOUTHEAST,PANT/CAPRI,39.59 ,134 
2020 Nov,MARINECORPSEXCHANGE,B&M,SC,SOUTHEAST,DAYPACK,70.54 ,2 
2020 Nov,MARINECORPSEXCHANGE,B&M,SC,SOUTHEAST,PANT/CAPRI,39.89 ,4 
2020 Nov,MARINECORPSEXCHANGE,B&M,VA,MIDATLANTIC,DAYPACK,54.15 ,14 
2020 Nov,MARINECORPSEXCHANGE,B&M,VA,MIDATLANTIC,PANT/CAPRI,39.01 ,144 
2020 Nov,MOOSEJAW,B&M,CO,WEST,DAYPACK,39.96 ,2 
2020 Nov,MOOSEJAW,B&M,CO,WEST,PANT/CAPRI,62.96 ,4 
2020 Nov,MOOSEJAW,B&M,CO,WEST,SLEEPING BAG,,0 
2020 Nov,MOOSEJAW,B&M,IL,NORTH CENTRAL,DAYPACK,66.71 ,2 
2020 Nov,MOOSEJAW,B&M,IL,NORTH CENTRAL,PANT/CAPRI,,0 
2020 Nov,MOOSEJAW,B&M,IL,NORTH CENTRAL,SLEEPING BAG,,0 
2020 Nov,MOOSEJAW,B&M,IL,NORTH CENTRAL,TENT,,0 
2020 Nov,MOOSEJAW,B&M,MI,NORTH CENTRAL,DAYPACK,67.89 ,18 
2020 Nov,MOOSEJAW,B&M,MI,NORTH CENTRAL,JACKET/VEST,,0 
2020 Nov,MOOSEJAW,B&M,MI,NORTH CENTRAL,PANT/CAPRI,68.67 ,24 
2020 Nov,MOOSEJAW,B&M,MI,NORTH CENTRAL,SLEEPING BAG,87.16 ,2 
2020 Nov,MOOSEJAW,B&M,MI,NORTH CENTRAL,TENT,127.16 ,2 
2020 Nov,MOOSEJAW,B&M,MO,NORTH CENTRAL,DAYPACK,128.95 ,2 
2020 Nov,MOOSEJAW,B&M,MO,NORTH CENTRAL,JACKET/VEST,,0 
2020 Nov,MOOSEJAW,B&M,MO,NORTH CENTRAL,PANT/CAPRI,59.46 ,10 
2020 Nov,MOOSEJAW,B&M,MO,NORTH CENTRAL,SLEEPING BAG,,0 
2020 Nov,MOOSEJAW,B&M,OTHER,NORTH CENTRAL,DAYPACK,48.27 ,2 
2020 Nov,MOOSEJAW,B&M,OTHER,NORTH CENTRAL,PANT/CAPRI,56.96 ,8 
2020 Nov,MOOSEJAW,B&M,OTHER,NORTH CENTRAL,SLEEPING BAG,,0 
2020 Nov,MOOSEJAW,ECOMMERCE,IL,NORTH CENTRAL,DAYPACK,,0 
2020 Nov,MOOSEJAW,ECOMMERCE,IL,NORTH CENTRAL,JACKET/VEST,,0 
2020 Nov,MOOSEJAW,ECOMMERCE,IL,NORTH CENTRAL,PANT/CAPRI,68.47 ,6 
2020 Nov,MOOSEJAW,ECOMMERCE,IL,NORTH CENTRAL,SLEEPING BAG,,0 
2020 Nov,MOOSEJAW,ECOMMERCE,IL,NORTH CENTRAL,TENT,136.00 ,8 
2020 Nov,MOOSEJAW,ECOMMERCE,KY,OTHER,DAYPACK,,0 
2020 Nov,MOOSEJAW,ECOMMERCE,KY,OTHER,PANT/CAPRI,69.95 ,2 
2020 Nov,MOOSEJAW,ECOMMERCE,KY,OTHER,SLEEPING BAG,89.21 ,4 
2020 Nov,MOOSEJAW,ECOMMERCE,KY,OTHER,TENT,172.83 ,4 
2020 Nov,MOOSEJAW,ECOMMERCE,MI,NORTH CENTRAL,DAYPACK,,0 
2020 Nov,MOOSEJAW,ECOMMERCE,MI,NORTH CENTRAL,PANT/CAPRI,,0 
2020 Nov,MOOSEJAW,ECOMMERCE,MI,NORTH CENTRAL,SLEEPING BAG,,0 
2020 Nov,MOOSEJAW,ECOMMERCE,MI,NORTH CENTRAL,TENT,,0 
2020 Nov,MOOSEJAW,ECOMMERCE,MI,OTHER,DAYPACK,55.49 ,"1,084 "
2020 Nov,MOOSEJAW,ECOMMERCE,MI,OTHER,JACKET/VEST,63.99 ,2 
2020 Nov,MOOSEJAW,ECOMMERCE,MI,OTHER,PANT/CAPRI,56.99 ,"1,010 "
2020 Nov,MOOSEJAW,ECOMMERCE,MI,OTHER,SLEEPING BAG,173.85 ,256 
2020 Nov,MOOSEJAW,ECOMMERCE,MI,OTHER,TENT,230.14 ,196 
2020 Nov,MOOSEJAW,OUTLET,MI,NORTH CENTRAL,DAYPACK,49.80 ,28 
2020 Nov,MOOSEJAW,OUTLET,MI,NORTH CENTRAL,JACKET/VEST,68.14 ,2 
2020 Nov,MOOSEJAW,OUTLET,MI,NORTH CENTRAL,PANT/CAPRI,42.28 ,72 
2020 Nov,NEIMAN MARCUS,B&M,FL,SOUTHEAST,DAYPACK,,0 
2020 Nov,NEIMAN MARCUS,B&M,IL,NORTH CENTRAL,DAYPACK,35.00 ,4 
2020 Nov,NEIMAN MARCUS,B&M,MI,NORTH CENTRAL,DAYPACK,,0 
2020 Nov,NEIMAN MARCUS,B&M,MO,NORTH CENTRAL,DAYPACK,22.05 ,2 
2020 Nov,NEIMAN MARCUS,B&M,TX,SOUTH CENTRAL,DAYPACK,,0 
2020 Nov,NEIMAN MARCUS,ECOMMERCE,TX,OTHER,DAYPACK,31.67 ,12 
2020 Nov,NEXCOM,B&M,AE,OTHER,DAYPACK,,0 
2020 Nov,NEXCOM,B&M,AE,OTHER,PANT/CAPRI,48.26 ,42 
2020 Nov,NEXCOM,B&M,CA,WEST,DAYPACK,59.95 ,118 
2020 Nov,NEXCOM,B&M,CA,WEST,PANT/CAPRI,47.35 ,104 
2020 Nov,NEXCOM,B&M,CT,NORTHEAST,DAYPACK,51.57 ,20 
2020 Nov,NEXCOM,B&M,CT,NORTHEAST,PANT/CAPRI,50.78 ,18 
2020 Nov,NEXCOM,B&M,FL,SOUTHEAST,DAYPACK,56.25 ,76 
2020 Nov,NEXCOM,B&M,FL,SOUTHEAST,PANT/CAPRI,50.59 ,34 
2020 Nov,NEXCOM,B&M,GA,SOUTHEAST,DAYPACK,56.66 ,6 
2020 Nov,NEXCOM,B&M,GA,SOUTHEAST,PANT/CAPRI,,0 
2020 Nov,NEXCOM,B&M,GU,OTHER,DAYPACK,,0 
2020 Nov,NEXCOM,B&M,HI,WEST,DAYPACK,53.36 ,84 
2020 Nov,NEXCOM,B&M,HI,WEST,PANT/CAPRI,50.44 ,50 
2020 Nov,NEXCOM,B&M,IL,NORTH CENTRAL,DAYPACK,61.20 ,40 
2020 Nov,NEXCOM,B&M,IL,NORTH CENTRAL,PANT/CAPRI,45.00 ,2 
2020 Nov,NEXCOM,B&M,LA,SOUTH CENTRAL,DAYPACK,48.12 ,4 
2020 Nov,NEXCOM,B&M,LA,SOUTH CENTRAL,PANT/CAPRI,,0 
2020 Nov,NEXCOM,B&M,MD,MIDATLANTIC,DAYPACK,49.90 ,40 
2020 Nov,NEXCOM,B&M,MD,MIDATLANTIC,PANT/CAPRI,50.24 ,60 
2020 Nov,NEXCOM,B&M,MS,SOUTHEAST,DAYPACK,63.53 ,12 
2020 Nov,NEXCOM,B&M,MS,SOUTHEAST,PANT/CAPRI,,0 
2020 Nov,NEXCOM,B&M,NY,NORTHEAST,PANT/CAPRI,48.00 ,4 
2020 Nov,NEXCOM,B&M,OTHER,OTHER,DAYPACK,,0 
2020 Nov,NEXCOM,B&M,OTHER,OTHER,PANT/CAPRI,,0 
2020 Nov,NEXCOM,B&M,RI,NORTHEAST,DAYPACK,59.17 ,14 
2020 Nov,NEXCOM,B&M,RI,NORTHEAST,PANT/CAPRI,52.50 ,4 
2020 Nov,NEXCOM,B&M,SC,SOUTHEAST,DAYPACK,55.99 ,6 
2020 Nov,NEXCOM,B&M,SC,SOUTHEAST,PANT/CAPRI,,0 
2020 Nov,NEXCOM,B&M,TN,SOUTHEAST,DAYPACK,60.72 ,10 
2020 Nov,NEXCOM,B&M,TN,SOUTHEAST,PANT/CAPRI,,0 
2020 Nov,NEXCOM,B&M,TX,SOUTH CENTRAL,DAYPACK,54.18 ,12 
2020 Nov,NEXCOM,B&M,VA,MIDATLANTIC,DAYPACK,49.53 ,116 
2020 Nov,NEXCOM,B&M,VA,MIDATLANTIC,PANT/CAPRI,50.16 ,100 
2020 Nov,NEXCOM,B&M,WA,NORTHWEST,DAYPACK,56.60 ,50 
2020 Nov,NEXCOM,B&M,WA,NORTHWEST,PANT/CAPRI,49.43 ,72 
2020 Nov,NEXCOM,ECOMMERCE,KY,OTHER,DAYPACK,55.85 ,14 
2020 Nov,NEXCOM,ECOMMERCE,KY,OTHER,PANT/CAPRI,51.23 ,32 
2020 Nov,NORDSTROMPORTAL,B&M,AZ,WEST,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,B&M,AZ,WEST,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,B&M,CA,WEST,DAYPACK,74.16 ,98 
2020 Nov,NORDSTROMPORTAL,B&M,CA,WEST,JACKET/VEST,,0 
2020 Nov,NORDSTROMPORTAL,B&M,CA,WEST,PANT/CAPRI,35.33 ,4 
2020 Nov,NORDSTROMPORTAL,B&M,CO,WEST,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,B&M,CO,WEST,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,B&M,CT,NORTHEAST,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,B&M,FL,SOUTHEAST,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,B&M,FL,SOUTHEAST,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,B&M,GA,SOUTHEAST,DAYPACK,69.00 ,2 
2020 Nov,NORDSTROMPORTAL,B&M,GA,SOUTHEAST,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,B&M,HI,WEST,DAYPACK,71.41 ,18 
2020 Nov,NORDSTROMPORTAL,B&M,HI,WEST,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,B&M,IL,NORTH CENTRAL,DAYPACK,77.55 ,28 
2020 Nov,NORDSTROMPORTAL,B&M,IL,NORTH CENTRAL,PANT/CAPRI,39.00 ,(2)
2020 Nov,NORDSTROMPORTAL,B&M,IN,NORTH CENTRAL,DAYPACK,69.00 ,2 
2020 Nov,NORDSTROMPORTAL,B&M,KS,NORTH CENTRAL,DAYPACK,99.00 ,2 
2020 Nov,NORDSTROMPORTAL,B&M,KS,NORTH CENTRAL,PANT/CAPRI,99.00 ,2 
2020 Nov,NORDSTROMPORTAL,B&M,MA,NORTHEAST,DAYPACK,69.00 ,4 
2020 Nov,NORDSTROMPORTAL,B&M,MA,NORTHEAST,PANT/CAPRI,29.25 ,2 
2020 Nov,NORDSTROMPORTAL,B&M,MD,MIDATLANTIC,DAYPACK,68.29 ,12 
2020 Nov,NORDSTROMPORTAL,B&M,MD,MIDATLANTIC,PANT/CAPRI,89.00 ,2 
2020 Nov,NORDSTROMPORTAL,B&M,MI,NORTH CENTRAL,DAYPACK,76.10 ,10 
2020 Nov,NORDSTROMPORTAL,B&M,MI,NORTH CENTRAL,PANT/CAPRI,60.00 ,(2)
2020 Nov,NORDSTROMPORTAL,B&M,MN,NORTH CENTRAL,DAYPACK,63.61 ,8 
2020 Nov,NORDSTROMPORTAL,B&M,MO,NORTH CENTRAL,DAYPACK,69.00 ,4 
2020 Nov,NORDSTROMPORTAL,B&M,MO,NORTH CENTRAL,PANT/CAPRI,50.00 ,2 
2020 Nov,NORDSTROMPORTAL,B&M,NC,SOUTHEAST,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,B&M,NC,SOUTHEAST,PANT/CAPRI,80.00 ,2 
2020 Nov,NORDSTROMPORTAL,B&M,NJ,MIDATLANTIC,DAYPACK,72.74 ,20 
2020 Nov,NORDSTROMPORTAL,B&M,NJ,MIDATLANTIC,PANT/CAPRI,80.00 ,2 
2020 Nov,NORDSTROMPORTAL,B&M,NV,WEST,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,B&M,NY,NORTHEAST,DAYPACK,91.66 ,10 
2020 Nov,NORDSTROMPORTAL,B&M,OH,NORTH CENTRAL,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,B&M,OH,NORTH CENTRAL,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,B&M,OR,NORTHWEST,DAYPACK,67.29 ,8 
2020 Nov,NORDSTROMPORTAL,B&M,OR,NORTHWEST,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,B&M,OTHER,NORTHEAST,DAYPACK,99.00 ,4 
2020 Nov,NORDSTROMPORTAL,B&M,OTHER,NORTHEAST,PANT/CAPRI,29.97 ,2 
2020 Nov,NORDSTROMPORTAL,B&M,OTHER,OTHER,DAYPACK,99.00 ,2 
2020 Nov,NORDSTROMPORTAL,B&M,PA,MIDATLANTIC,DAYPACK,73.25 ,6 
2020 Nov,NORDSTROMPORTAL,B&M,PA,MIDATLANTIC,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,B&M,PA,OTHER,DAYPACK,27.50 ,(2)
2020 Nov,NORDSTROMPORTAL,B&M,PA,OTHER,JACKET/VEST,,0 
2020 Nov,NORDSTROMPORTAL,B&M,PA,OTHER,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,B&M,TX,SOUTH CENTRAL,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,B&M,TX,SOUTH CENTRAL,JACKET/VEST,89.90 ,(2)
2020 Nov,NORDSTROMPORTAL,B&M,TX,SOUTH CENTRAL,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,B&M,UT,WEST,DAYPACK,51.75 ,2 
2020 Nov,NORDSTROMPORTAL,B&M,UT,WEST,PANT/CAPRI,32.97 ,(2)
2020 Nov,NORDSTROMPORTAL,B&M,VA,MIDATLANTIC,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,B&M,VA,MIDATLANTIC,PANT/CAPRI,70.00 ,2 
2020 Nov,NORDSTROMPORTAL,B&M,WA,NORTHWEST,DAYPACK,78.39 ,56 
2020 Nov,NORDSTROMPORTAL,B&M,WA,NORTHWEST,JACKET/VEST,,0 
2020 Nov,NORDSTROMPORTAL,B&M,WA,NORTHWEST,PANT/CAPRI,89.00 ,4 
2020 Nov,NORDSTROMPORTAL,B&M,WI,NORTH CENTRAL,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,B&M,WI,NORTH CENTRAL,PANT/CAPRI,39.00 ,2 
2020 Nov,NORDSTROMPORTAL,ECOMMERCE,IA,OTHER,DAYPACK,71.19 ,704 
2020 Nov,NORDSTROMPORTAL,ECOMMERCE,IA,OTHER,JACKET/VEST,133.23 ,(6)
2020 Nov,NORDSTROMPORTAL,ECOMMERCE,IA,OTHER,PANT/CAPRI,77.46 ,502 
2020 Nov,NORDSTROMPORTAL,ECOMMERCE,OTHER,OTHER,DAYPACK,84.00 ,4 
2020 Nov,NORDSTROMPORTAL,ECOMMERCE,OTHER,OTHER,JACKET/VEST,,0 
2020 Nov,NORDSTROMPORTAL,ECOMMERCE,OTHER,OTHER,PANT/CAPRI,65.00 ,16 
2020 Nov,NORDSTROMPORTAL,OUTLET,CA,WEST,DAYPACK,79.97 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,CA,WEST,JACKET/VEST,28.11 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,CA,WEST,PANT/CAPRI,43.31 ,38 
2020 Nov,NORDSTROMPORTAL,OUTLET,CO,WEST,PANT/CAPRI,34.18 ,10 
2020 Nov,NORDSTROMPORTAL,OUTLET,CT,NORTHEAST,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,CT,NORTHEAST,PANT/CAPRI,33.73 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,DC,OTHER,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,FL,SOUTHEAST,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,FL,SOUTHEAST,PANT/CAPRI,33.73 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,GA,SOUTHEAST,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,GA,SOUTHEAST,PANT/CAPRI,34.23 ,8 
2020 Nov,NORDSTROMPORTAL,OUTLET,HI,WEST,DAYPACK,7.49 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,IA,NORTH CENTRAL,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,ID,NORTHWEST,PANT/CAPRI,54.97 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,IL,NORTH CENTRAL,PANT/CAPRI,28.90 ,6 
2020 Nov,NORDSTROMPORTAL,OUTLET,IN,NORTH CENTRAL,PANT/CAPRI,53.30 ,6 
2020 Nov,NORDSTROMPORTAL,OUTLET,KS,NORTH CENTRAL,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,KS,NORTH CENTRAL,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,KY,SOUTHEAST,PANT/CAPRI,8.99 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,MA,NORTHEAST,DAYPACK,24.97 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,MA,NORTHEAST,PANT/CAPRI,29.98 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,MD,MIDATLANTIC,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,MD,MIDATLANTIC,JACKET/VEST,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,MD,MIDATLANTIC,PANT/CAPRI,28.86 ,4 
2020 Nov,NORDSTROMPORTAL,OUTLET,MI,NORTH CENTRAL,DAYPACK,10.38 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,MI,NORTH CENTRAL,PANT/CAPRI,39.97 ,6 
2020 Nov,NORDSTROMPORTAL,OUTLET,MN,NORTH CENTRAL,DAYPACK,36.55 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,MN,NORTH CENTRAL,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,MO,NORTH CENTRAL,PANT/CAPRI,44.97 ,(2)
2020 Nov,NORDSTROMPORTAL,OUTLET,NC,SOUTHEAST,PANT/CAPRI,44.97 ,4 
2020 Nov,NORDSTROMPORTAL,OUTLET,NJ,MIDATLANTIC,PANT/CAPRI,28.10 ,4 
2020 Nov,NORDSTROMPORTAL,OUTLET,NM,WEST,PANT/CAPRI,44.97 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,NV,WEST,PANT/CAPRI,33.73 ,4 
2020 Nov,NORDSTROMPORTAL,OUTLET,NY,NORTHEAST,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,NY,NORTHEAST,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,OH,NORTH CENTRAL,DAYPACK,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,OH,NORTH CENTRAL,PANT/CAPRI,44.97 ,(2)
2020 Nov,NORDSTROMPORTAL,OUTLET,OK,SOUTH CENTRAL,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,OR,NORTHWEST,DAYPACK,16.97 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,OR,NORTHWEST,PANT/CAPRI,39.81 ,12 
2020 Nov,NORDSTROMPORTAL,OUTLET,OTHER,MIDATLANTIC,PANT/CAPRI,29.98 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,OTHER,NORTH CENTRAL,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,OTHER,OTHER,DAYPACK,34.91 ,30 
2020 Nov,NORDSTROMPORTAL,OUTLET,OTHER,OTHER,JACKET/VEST,44.97 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,OTHER,OTHER,PANT/CAPRI,37.17 ,618 
2020 Nov,NORDSTROMPORTAL,OUTLET,OTHER,SOUTH CENTRAL,PANT/CAPRI,,0 
2020 Nov,NORDSTROMPORTAL,OUTLET,OTHER,WEST,PANT/CAPRI,32.97 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,PA,MIDATLANTIC,PANT/CAPRI,42.89 ,6 
2020 Nov,NORDSTROMPORTAL,OUTLET,RI,NORTHEAST,PANT/CAPRI,79.96 ,(2)
2020 Nov,NORDSTROMPORTAL,OUTLET,SC,SOUTHEAST,DAYPACK,59.98 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,SC,SOUTHEAST,PANT/CAPRI,29.97 ,2 
2020 Nov,NORDSTROMPORTAL,OUTLET,TX,SOUTH CENTRAL,DAYPACK,,0 
